2020-05-18/16:35:51		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:43:49		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:49		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:49		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:49		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:49		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:49		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:49		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:49		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:49		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:49		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:49		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:50		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:51		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:51		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:51		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:51		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:51		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:51		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:51		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:51		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:51		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:51		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:51		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:51		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:51		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:51		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:51		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:51		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:51		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:51		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:51		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:51		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:51		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:51		 ApsFailure_10051998_120216.csv: File loaded successfully!!
2020-05-18/16:43:51		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:51		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:52		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:53		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:54		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:55		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:55		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:55		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:55		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:55		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:55		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:55		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:55		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:55		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:55		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:55		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:55		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:55		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:55		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:55		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:55		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:55		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:55		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:55		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:55		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:55		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:55		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:55		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:55		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:56		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:56		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:56		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:56		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:56		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:56		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:56		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:56		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:56		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:56		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:56		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:56		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:56		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:56		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:56		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:56		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:56		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:56		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:56		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:56		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:56		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:56		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:56		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:57		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:57		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:57		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:57		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:57		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:57		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:57		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:57		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:57		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:57		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:57		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:57		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:57		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:57		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:57		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:57		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:57		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:57		 ApsFailure_10051999_120217.csv: File loaded successfully!!
2020-05-18/16:43:57		 ApsFailure_10051999_120217.csv: File loaded successfully!!
