class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,65560,na,274,242,0,0,0,0,0,0,58802,1412482,2196966,307202,2762,0,2145436,0,0,0,0,0,3646552,3288792,488366,287110,0,0,0,0,988,202,0,0,0,0,0,0,892236,3085978,0,0,3922,1936,3000,3636,4604,3775656,185384,66,6,4,1227830,811638,310084,276926,358522,635216,356840,1158,0,0,4135948,0,2016,316,8,2145436,54038,221724,263950,127200,118320,175400,na,na,na,na,na,57480,65559.37,4135948,4135948,4150468,20314,34602,45362,496100,3978214,1209600,117828,0,128,0,3480041.28,0,496008,20,550,0,0,2082,280046,1673092,1740298,219756,43900,16650,2390,628,636,4135948,na,7418,1010,17122,304748,150058,2986502,504682,6674,0,0,518,436,3447380,318172,0,156,0,0,3512856,3086,270,0,0,0,0,0,0,0,0,26932,59242,14552,0,0,160892,33104,57980,36534,0,0,0,0,6190830,1890.04,2240,529846,600042,376990,239558,510838,438496,392666,310652,578728,398,0,0
neg,1732,na,154,146,0,0,0,0,0,0,156,29134,83266,1744,0,0,50146,0,0,0,0,0,110682,100992,23162,5978,0,0,0,0,148,22,0,0,0,0,0,0,54340,6890,53066,0,1166,16,40,34,11156,101856,28,0,0,0,52950,49178,7908,2916,626,380,306,30,0,0,133892,16,20,82,0,50146,1174,15636,7496,na,na,na,na,na,na,na,na,22880,1731.33,133892,133892,137564,371,5006,13180,133540,114314,1209600,2460,0,4,0,96703.68,0,16398.72,0,0,0,0,0,10458,69250,32984,1286,274,44,0,20,24,133892,na,1252,32,292,9892,7338,40642,51886,2840,120,0,242,118,97556,61588,1676,6,0,32,97632,118,44,0,0,0,0,0,0,0,0,606,642,142,0,0,2000,326,40,6,0,0,0,0,731410,106.32,82,18790,14842,4668,2632,43196,30142,26,0,0,0,0,0
neg,28680,na,666,572,0,0,0,0,0,0,4714,58062,1279750,666498,51440,3038,1010602,0,0,0,0,0,1739644,1440150,520276,237514,0,0,0,0,1432,254,0,0,0,0,0,46422,416658,1122466,477956,0,2332,3050,6078,204052,1636250,211728,12,0,0,0,686830,484004,161842,118392,100068,94420,155226,262626,94,0,2260426,58,44,532,10,1010602,34546,235636,280994,281140,na,na,na,na,na,na,na,233040,28679.8,2260426,2260426,2244922,14839,2750,100364,1044640,2063502,1209600,69500,0,104,0,1683007.68,0,378932.16,0,0,0,0,0,21482,272998,1350864,398740,15754,3412,252,432,442,2260426,na,3698,378,11218,176786,94466,1212604,549164,14880,308,0,960,864,1593212,87490,40,4,0,0,1710856,1676,230,0,0,0,0,0,0,0,0,20968,18464,4144,0,0,43502,8918,196580,33920,0,0,0,0,0,960.18,1032,397288,378358,254820,125124,271252,261886,190940,101694,81104,1036,0,0
neg,31924,na,2130706432,106,0,0,0,0,0,0,9978,525182,894358,506122,23630,662,785370,0,0,0,850,1178,1880964,1709064,339888,137818,0,0,0,0,150,54,0,0,0,0,0,15780,645554,710820,587778,0,2906,480,510,2428,1048122,900888,4598,0,0,0,562834,517140,247396,188386,135718,111740,167414,29304,0,0,2221962,304,858,858,2,785370,18470,234256,105232,239140,na,na,na,na,na,na,na,97720,31924.58,2221962,2221962,2222286,12396,972,98982,1008680,1959932,1209600,55422,2,52,0,1678704,0,278683.2,0,0,0,0,4192,235872,706208,766974,235254,9910,1492,30,268,288,2221962,na,3538,292,3408,154428,66374,693818,1013624,24238,212,0,172,192,1666916,174960,0,21428,0,34,1691586,1214,418,0,0,0,0,0,0,0,0,9814,20216,7518,0,0,49330,9076,4786880,492972,0,0,0,0,0,675,674,291970,288178,169424,81696,205724,251418,274124,242002,155324,72,0,0
neg,39688,na,2130706432,90,0,0,0,0,0,0,36784,781892,1383098,321600,13458,106,1087134,0,0,0,0,0,2388116,2159748,351156,171152,0,0,0,0,170,54,0,0,0,0,0,25278,796108,1567798,147754,0,1568,438,808,13528,1190074,1325502,5020,0,0,0,829344,621380,245758,194808,158586,133246,144140,208244,1432,0,2739770,166,292,380,2,1087134,22848,224438,125928,128720,180980,na,na,na,na,na,na,36300,39688.57,2739770,2739770,2719886,16392,3086,28662,314680,2536938,1209600,66934,2,68,0,2261466.24,0,272892.48,0,0,0,0,976,217288,1071736,1001416,232640,10108,2706,68,6,12,2739770,na,3314,432,2408,120144,67622,1762450,557980,22492,96,0,112,168,1989304,117366,0,58928,26,18,2277374,1624,84,0,0,0,0,0,0,0,0,13522,64338,16524,0,0,57454,9468,10391400,1079954,0,0,0,0,1213270,978.74,1114,285234,379350,386684,198028,459586,526588,275030,25146,1292,0,0,0
neg,32662,na,466,442,0,0,0,0,0,0,9980,299558,1096420,792544,64350,14794,1021816,0,0,0,0,0,1938696,1589032,427896,295176,0,0,3726,0,2102,378,0,0,0,0,0,3456,1328558,945632,0,0,1816,774,1552,5962,1230538,1020458,16546,0,0,0,844932,417632,179184,129740,100004,84998,120372,394066,6718,0,2367110,8,18,514,64,1021816,31142,158972,267362,234140,na,na,na,na,na,na,na,189220,32661.78,2367110,2367110,2344696,17296,2736,111706,1152420,2277646,1209600,64520,0,60,0,1901825.28,0,374268.48,0,0,0,0,0,74422,446840,989982,708972,52326,4570,534,60,70,2367110,na,3576,450,73082,176292,143064,1601868,262684,16260,370,0,600,1028,1852398,122020,0,96,0,84,1922798,1958,360,0,0,0,0,0,0,0,0,18126,14904,3052,0,0,53854,12706,156440,48018,0,0,0,0,4863160,866.84,1014,390484,429358,267862,120994,265734,388390,227184,109976,77644,20,0,0
neg,16,0,14,14,0,0,0,0,0,464,3866,656,1626,0,0,0,1616,0,32,0,1634,2892,17126,16710,5962,320,0,0,0,0,22,60,0,0,0,0,0,0,0,1318,5294,0,70,2,4,926,52,2568,688,2300,2,0,4756,514,248,154,122,68,34,418,114,184,24756,0,10,4,0,1616,158,3972,1972,na,na,na,na,na,na,na,na,5800,15.21,24756,24756,26878,30,558,2408,24520,6648,1209600,358,2,0,0,2370.24,0,3276.48,0,18,0,0,3842,678,444,728,920,0,0,0,8,12,24756,0,1046,14,18,10,654,464,3700,620,86,0,22,130,2100,162,0,0,0,0,2646,40,58,0,0,0,0,0,0,0,0,194,0,0,0,0,96,42,7240,2766,0,12,0,0,0,93.78,42,4430,1840,110,32,56,38,40,66,0,0,0,0
neg,55602,0,198,184,0,0,0,0,0,3704,896906,1723292,424114,11524,1744,0,1179272,0,0,0,44890,77074,2650318,2372428,551864,249832,0,0,0,0,304,1630,0,0,0,0,0,11352,142912,1538826,1368194,0,3088,2682,3432,4046,5308,2631940,398492,12296,0,0,1237514,593702,308536,224746,164608,120264,93472,91854,67360,159228,3247652,2588,3982,1154,2,1179272,39730,274712,274372,192620,209140,na,na,na,na,na,na,143700,55602.25,3247652,3247652,3204666,17661,30,77528,821060,3062890,1209600,92564,0,488,0,2842740.48,0,216291.84,72,670,0,0,48818,259216,944064,1140152,474246,153750,38138,2900,0,186,3247652,0,5002,622,117366,95280,67786,2293350,455018,26564,296,0,96,3752,2848380,1202500,0,1016,0,0,2853114,2212,692,0,0,0,0,0,0,0,0,19708,14314,2872,9496422,1015330,114612,13750,13040,1294,3019254,50904,0,0,25602280,1395.64,1344,236906,403322,264718,134136,358064,454510,391850,788192,29586,0,0,0
neg,3702,2,36,na,0,0,0,0,0,0,5662,99864,145200,23704,30,0,133012,0,104,0,0,0,312614,281116,93996,11598,0,0,0,0,18,122,0,0,0,0,0,0,0,22536,251924,0,892,316,966,2146,6966,239342,23832,0,0,0,146886,74398,32588,9818,5012,3356,2190,212,0,0,406872,78,130,78,0,133012,2580,71108,22212,na,na,na,na,na,na,na,na,91680,3701.76,406872,406872,397196,848,0,39362,404400,274922,1209600,5542,na,na,na,190322.88,49853.76,33149.76,4,156,0,0,24,14344,76180,52752,74158,53734,3200,68,na,24,406872,0,2152,172,136,23822,16602,41766,180816,8990,4,0,na,na,na,na,na,na,na,na,na,564,208,0,0,1250,97752,0,0,0,0,2164,0,0,0,0,0,0,0,0,0,0,0,2,2701720,514.46,388,86106,24756,12618,6546,12144,66242,51384,14558,106,0,0,0
neg,16,0,16,14,4,4,0,0,0,0,860,5134,3830,0,0,0,3274,0,0,0,0,0,15758,12878,7622,1024,0,0,0,0,8,90,0,0,0,0,0,0,0,744,9080,0,154,10,22,1228,120,8290,0,0,0,0,8060,676,162,182,54,42,578,62,6,2,23408,0,0,0,0,3274,212,4950,2654,na,na,na,na,na,na,na,na,7480,16.5,23408,23408,25788,36,0,2208,23260,9888,1209600,414,2,2,0,3546.24,2.88,4992,4,26,0,0,668,3600,4434,1116,6,0,0,0,0,4,23408,0,1376,10,60,330,2662,5016,370,0,0,0,20,278,4394,114,0,2,0,0,4398,84,54,0,0,0,6,0,0,0,0,176,0,0,0,0,126,26,6760,682,0,0,0,0,0,190.68,62,6382,3170,194,36,42,0,0,0,0,0,0,0
neg,179450,na,3088,528,0,0,0,0,0,17354,803162,4881816,4779558,1076714,73994,172,5345374,0,0,0,17560,25064,10319706,9044562,1641314,1141834,0,0,0,0,2636,4546,0,0,0,0,0,430572,8726756,1034244,1441198,0,5414,1728,3398,1173796,8657222,1790236,976,0,0,0,3840432,2772342,1122378,998900,1024662,1072690,787664,13702,0,0,11979892,0,392,936,152,5345374,153838,947384,686966,174200,194260,204060,168320,173780,152420,151200,113440,156660,179450.4,11979892,11979892,11944568,69574,35820,98222,1074240,11632770,1209600,371724,0,42,0,10318623.36,0,1306997.76,0,0,0,0,96142,1408028,4778778,3858066,1339162,126034,23358,3202,2,72,11979892,na,14012,2012,722800,579362,1095592,8075814,1110470,32594,114,0,944,2146,3246792,22804,0,146,0,0,3255290,6760,780,0,0,0,0,0,0,0,0,78774,247446,40402,0,0,377326,63436,1591800,253970,0,0,0,0,2585980,3380.98,3702,1391474,2188866,1944068,839806,1511232,1102558,871652,611436,1118070,53608,0,0
neg,8402,na,602,430,0,0,0,0,0,0,29986,356122,109050,0,0,0,225268,0,0,0,1246,6190,486750,460330,56662,19074,0,0,0,0,260,192,0,2642,13180,6034,12248,18666,132614,175718,134056,0,1796,76,128,118,1452,491586,2,0,0,0,166252,275114,42272,8900,1534,820,262,4,0,0,544732,58,242,206,0,225268,4774,31290,25162,na,na,na,na,na,na,na,na,55640,8402.35,544732,544732,550624,1647,596,53906,543480,495158,1209600,12340,0,12,0,443923.2,0,49613.76,0,56,0,0,4924,282626,201182,4976,1100,324,26,0,0,10,544732,na,1892,82,604,32638,22800,384380,49650,3056,56,0,620,354,437254,182558,0,2,0,0,445024,418,72,0,0,0,0,0,0,0,0,2198,180,60,121188,23466,8832,1534,35120,4812,544456,338,0,0,5815260,315.6,244,54306,63346,35524,19832,66724,153230,56180,45806,210,0,0,0
neg,83724,na,776,744,0,0,0,0,0,0,256,235308,3652874,1345802,103030,1868,2390982,0,0,0,0,0,4776610,4123302,762544,554998,0,0,1014,0,2542,370,0,0,0,0,0,83226,1737210,3311876,206826,0,4638,2512,5290,777398,4095312,453944,44,0,0,0,1268326,1511072,562372,426340,301950,232536,486210,550332,0,0,5540186,434,3190,100,34,2390982,68508,413800,346362,160500,151280,164620,181920,na,na,na,na,94080,83723.55,5540186,5540186,5550148,40829,39084,63784,689900,5339138,1209600,159406,2,106,0,4681592.64,0,653359.68,0,0,0,0,0,30632,1063972,2929508,1253248,50744,9956,1078,584,592,5540186,na,7084,878,5112,177900,201146,3567944,1346888,31838,348,0,970,1026,4352428,63638,0,49826,0,0,4718002,3996,276,0,0,0,0,0,0,0,0,38796,71296,11436,0,0,129386,26314,1161960,307526,0,0,0,0,4144130,2068.64,2328,681624,936428,663656,348536,757412,736840,520316,291320,385302,17704,0,0
neg,39608,na,0,na,0,0,0,0,0,0,2422,346024,1516506,527326,9924,0,1181168,0,0,0,0,0,2260214,2053720,333402,151048,0,0,0,0,0,0,0,0,0,0,0,96302,1164996,716488,424416,0,3324,780,1070,120470,1939888,336196,474,0,0,0,855506,469590,271390,178612,135766,180976,306330,4032,0,0,2594352,0,354,246,38,1181168,31734,189666,142920,127020,175700,na,na,na,na,na,na,24560,39607.56,2594352,2594352,2597820,12300,82612,10532,167580,2402202,1209600,0,na,na,na,2120703.36,0,252896.64,0,0,0,0,0,57686,887952,1044570,373436,30164,7690,704,na,0,2594352,na,5792,676,5202,181600,141718,1811678,247564,7970,2,0,na,na,na,na,na,na,na,na,na,1884,206,0,0,0,0,0,0,0,0,15918,33788,7014,0,0,86242,14140,5231160,564964,0,0,0,0,969340,1245.2,1494,271962,361878,246504,133186,347642,383838,313028,229906,113270,988,0,0
neg,116,na,28,na,2,2,0,0,0,7356,11846,16616,1782,0,0,0,9822,0,0,0,3512,7330,35858,34090,16202,2036,0,0,0,0,152,60,0,0,0,0,0,0,0,1202,36398,0,1200,96,72,90,388,35754,0,0,0,0,28026,7882,584,294,108,76,112,202,292,24,55606,2,18,42,0,9822,378,8506,7496,na,na,na,na,na,na,na,na,15880,116.78,55606,55606,98774,91,420,5350,55280,37600,1209600,0,na,na,na,13888.32,4433.28,18138.24,0,30,0,7064,9904,17712,1944,914,36,26,0,0,na,10,55606,na,1152,24,752,662,9324,24642,1044,0,0,0,na,na,na,na,na,na,na,na,na,126,54,0,0,4860,4850,0,0,0,0,372,0,0,5100,2540,690,130,52920,5596,4,28,0,0,0,102.94,120,24870,6540,2724,1200,2086,120,26,32,2,0,0,0
neg,12,0,6,6,0,0,0,0,0,0,338,6118,2518,0,0,0,3024,0,0,0,0,0,18926,15192,20004,948,0,0,0,0,20,6,0,0,0,0,0,0,0,466,8508,0,170,20,40,198,938,172,7434,2,0,0,7246,504,218,272,80,528,84,42,0,0,38960,2,6,4,2,3024,212,17028,2894,na,na,na,na,na,na,na,na,19700,12.56,38960,38960,44536,24,0,3730,38680,9044,1209600,356,2,8,0,2596.8,25.92,5344.32,0,20,0,0,302,4920,3526,226,0,0,0,0,20,26,38960,0,1190,28,30,12,786,2744,3970,214,0,0,8,0,3158,206,0,0,0,0,3326,132,118,0,0,0,26,0,0,0,0,240,0,0,0,0,26,8,5900,584,0,0,0,0,0,141.36,64,6730,2038,58,12,32,26,28,50,0,0,0,0
neg,928,0,2130706432,20,0,0,0,0,0,0,60964,6340,2376,0,0,0,18148,0,0,0,5810,9404,67908,64692,13768,3016,0,0,0,0,30,52,0,0,0,0,0,0,0,49650,20030,0,476,94,1236,242,422,13356,47410,6444,0,0,37230,9418,11018,5642,3000,2078,1246,48,0,0,87566,4,12,84,0,18148,536,5304,8340,na,na,na,na,na,na,na,na,13240,928.22,87566,87566,86788,237,0,8418,86940,70570,1209600,1088,2,10,0,45010.56,0,24199.68,4,60,0,0,17788,16644,26760,7892,482,114,0,0,0,30,87566,0,1486,52,128,7886,1410,11568,45424,1706,20,0,52,126,46644,21734,0,0,0,0,46648,182,142,0,0,0,0,0,0,0,0,708,86,14,0,0,456,88,5120,514,0,0,0,0,0,4.06,128,26258,6802,1080,386,898,1308,2900,29818,230,0,0,0
neg,92022,na,118,106,0,0,0,0,0,8504,1232472,3310960,1243152,65270,1648,0,2846942,0,146,0,29272,48730,5082906,4485230,1448068,481676,0,0,0,0,526,2522,0,0,0,0,0,0,2070,999716,4860220,0,5328,2380,3554,5678,32198,5812816,52,0,0,0,1609258,2581612,1168948,235766,96660,64672,51806,37854,10670,4760,6561604,1924,780,2478,2,2846942,88464,753108,691324,291460,276520,221240,236080,275480,na,na,na,134440,92022.29,6561604,6561604,6558412,27684,136,41664,499760,5862006,1209600,157114,0,212,0,4843997.76,0,1014862.08,22,1480,0,3306,529206,2907394,1976110,407146,33510,5076,258,0,60,66,6561604,na,6266,1340,795880,442170,3048120,1559492,8738,0,0,0,110,3390,4780862,709346,0,16,0,0,4876574,6538,2458,0,0,0,0,0,0,0,0,42954,19518,3558,8928590,1496498,200066,33286,12640,1432,6207396,2522,0,0,12459140,2617.62,3068,1063910,891674,457274,224244,429532,447802,765814,1567310,14446,0,0,0
neg,22,0,18,18,0,0,0,0,0,0,4824,2860,1010,0,0,0,1586,0,0,0,1060,2634,9392,7224,22584,618,0,0,0,0,8,62,0,0,0,0,0,0,0,1522,7172,0,112,248,690,86,10,2302,3628,1490,128,0,6928,718,128,66,52,206,408,76,16,96,33086,0,4,0,0,1586,232,18886,3616,na,na,na,na,na,na,na,na,22160,22.42,33086,33086,33722,33,0,3140,32660,8776,1209600,498,2,0,0,4506.24,0,3183.36,2,16,0,0,4210,2598,1066,284,536,0,0,0,2,8,33086,0,1164,16,30,28,118,646,5264,1394,34,0,8,192,5206,26,0,0,0,0,5216,74,128,0,0,0,0,0,0,0,0,366,0,0,0,0,32,24,5960,600,5376,36,0,0,0,1.36,76,4598,3652,224,54,110,44,12,0,0,0,0,0
neg,10,na,0,0,0,0,0,0,0,120,2134,1628,942,0,0,0,1486,0,260,0,0,0,6532,4946,11300,334,0,0,0,0,12,26,0,0,0,0,0,0,0,0,4824,0,960,2,8,10,166,3678,0,0,0,0,2944,732,406,142,60,16,12,490,22,0,17846,0,0,0,0,1486,132,10100,1188,na,na,na,na,na,na,na,na,11240,10.55,17846,17846,20732,24,0,1722,17760,4824,1209600,446,0,2,0,1860.48,0,2003.52,0,8,0,0,2020,1630,210,964,0,0,0,0,0,6,17846,na,960,0,2,432,878,1848,704,0,0,0,0,32,816,36,0,0,0,0,2124,18,66,0,0,0,0,0,0,0,0,82,0,0,0,110,54,16,780,78,8852,4,0,0,0,18.72,18,3126,1452,66,22,18,14,36,90,0,0,0,0
neg,34,0,12,na,0,0,0,0,0,0,4840,1180,2326,0,0,0,2982,0,90,0,654,1402,14802,12752,18164,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8346,0,1386,6,4,12,4,5266,1554,114,0,0,5152,1320,280,398,248,542,140,92,100,74,33628,0,2,2,2,2982,196,15782,2278,na,na,na,na,na,na,na,na,17980,34.12,33628,33628,35150,42,632,3280,33420,8384,1209600,0,na,na,na,4397.76,53.76,2888.64,0,24,0,0,2038,2640,2062,1452,138,16,0,0,na,38,33628,0,1142,28,130,538,988,1072,2728,1530,190,0,na,na,na,na,na,na,na,na,na,42,70,0,0,40,82,0,0,0,0,210,0,0,0,0,162,26,10100,1800,0,0,0,0,0,324.4,64,4152,3100,516,170,218,116,60,14,0,0,0,0
neg,41886,na,182,174,0,0,0,0,0,1736,171060,1249400,1285254,324714,23116,802,1373888,0,0,0,3200,7402,2572320,2061212,682748,441246,0,0,0,0,338,90,0,0,0,0,0,35884,1311398,1245244,463556,0,2526,1224,1916,176536,2013402,859978,500,0,0,0,1173112,680970,292964,212032,176920,297540,222530,14,0,0,3258962,0,108,70,30,1373888,46146,331460,348686,256940,265940,na,na,na,na,na,na,152640,41886.49,3258962,3258962,3234784,17690,33408,77628,832400,3056082,1209600,102998,0,90,0,2491731.84,0,561854.4,0,0,0,0,8332,387968,1003098,1093796,518590,37152,6228,918,1454,1462,3258962,na,5254,714,134510,297390,163104,1803240,617132,33626,1112,0,266,270,2413042,27228,0,434,0,34,2516422,2210,176,0,0,0,0,0,0,0,0,26640,34728,8600,0,0,119226,21452,102020,88740,0,0,0,0,1886530,1639.48,1578,592920,528298,361638,210130,533964,420740,289672,97570,21150,0,0,0
neg,40172,na,2130706432,374,0,0,0,0,0,164,322320,1395918,765566,94598,166,0,1109612,0,0,0,3150,5506,2410294,2138038,585370,228026,0,0,0,0,636,192,0,0,0,0,0,59180,1146378,373024,1000150,0,2450,222,394,4288,713032,1840024,18322,0,0,0,881232,665470,436672,240748,104330,71936,127238,51106,0,0,2999292,254,136,1480,8,1109612,26874,375762,207208,251360,206940,na,na,na,na,na,na,121980,40172.37,2999292,2999292,3001704,13258,8522,54882,574980,2578732,1209600,57960,2,58,0,2124914.88,0,451058.88,0,0,0,0,49884,994982,1054212,430644,45226,3308,462,14,188,268,2999292,na,4372,448,21300,242356,118728,812488,1319806,58472,762,0,850,418,1171246,146126,0,10488,0,12,2136572,1972,390,0,0,0,0,0,0,0,0,14362,30780,9270,0,0,48318,8654,13033480,1377330,0,0,0,0,1212860,877.52,1044,472984,391274,177196,99024,298760,370196,307088,182236,248056,31918,0,0
neg,14,0,42,na,0,0,0,0,0,0,2,330,4500,0,0,0,1518,0,94,0,0,0,5634,4116,14708,256,0,0,0,0,14,40,0,0,0,0,0,0,0,0,4832,0,184,20,30,230,1448,384,2536,0,0,0,3026,314,148,318,270,614,92,20,24,6,20352,0,2,0,0,1518,116,13632,948,na,na,na,na,na,na,na,na,14560,14.7,20352,20352,17686,31,0,1958,20240,4866,1209600,294,na,na,na,1598.4,0,1782.72,0,16,0,0,0,0,2892,1742,176,22,0,0,na,38,20352,0,1502,10,122,374,894,304,1044,558,24,0,na,na,na,na,na,na,na,na,na,32,60,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,9842,20,0,0,0,206.8,36,3334,1026,164,38,54,42,86,88,0,0,0,0
neg,35466,na,154,142,0,0,0,0,0,72776,452918,660392,822370,493732,75430,2224,1110544,0,0,0,49814,66032,2404734,2250844,367736,146262,0,0,0,0,348,132,0,2826,18226,12578,48166,52312,739030,1133690,573014,0,1536,522,772,16186,1098730,1430632,31464,0,0,0,1009174,512358,286854,245126,139726,88302,118112,166956,13110,124,2822864,246,704,886,14,1110544,22836,206296,160908,137380,185780,na,na,na,na,na,na,39640,35465.08,2822864,2822864,2798970,15030,6488,37344,397680,2579842,1209600,67864,0,68,0,2069804.16,0,508055.04,0,0,0,25842,204382,611010,532108,796012,380940,26906,2596,46,2,10,2822864,na,3602,490,64236,223780,134022,1805932,330780,16744,256,0,188,398,2075458,335934,0,782,0,32,2101270,1714,262,0,0,0,0,0,0,0,0,12398,18324,4190,0,0,62896,14256,34860,10540,0,0,0,0,34465130,1043.92,1108,528892,384240,283110,172904,455794,618804,98454,23110,14344,190,0,0
neg,45800,na,464,378,0,0,0,0,0,0,43244,787304,1357958,495108,15752,0,1326214,0,0,0,0,0,2404832,2107314,436844,220608,0,0,0,0,292,106,0,0,0,0,0,27650,2495982,174248,1486,0,5300,1860,1836,3256,51162,2635808,144,0,0,0,1009130,704130,305952,212666,149520,112202,128662,77102,2,0,2842496,116,224,392,0,1326214,43924,253496,182082,168560,204380,na,na,na,na,na,na,56000,45799.15,2842496,2842496,2844188,14286,1188,36772,413900,2699366,1209600,56502,0,166,0,2410654.08,0,284210.88,0,778,0,0,1442,243474,1250970,981802,200156,18326,3188,8,126,138,2842496,na,7494,750,18594,230442,100492,1896498,436702,8258,136,0,518,146,2381942,13512,0,496,0,0,2448234,2504,128,0,0,0,0,0,0,0,0,22782,39148,10430,0,0,99302,14932,65720,8760,0,0,0,0,5799150,1752.34,1848,311670,335960,142292,117248,525678,606834,476720,173738,9226,0,0,0
neg,40516,na,0,na,0,0,0,0,0,0,1292,202426,1881834,396550,17030,4958,1243278,0,0,0,0,0,2139984,1813068,519000,276580,0,0,0,0,0,0,0,0,0,0,0,638566,1823034,12128,30362,0,1804,776,1094,1426,44798,2454186,6,0,0,0,985670,525906,209134,151664,111696,128034,384992,6994,0,0,2659492,498,700,472,264,1243278,35486,265178,250026,197200,266980,na,na,na,na,na,na,48560,40515.07,2659492,2659492,2659588,16087,10016,19934,234280,2504090,1209600,0,na,na,na,2138548.8,22.08,363072.96,0,218,0,0,0,22436,963572,1291438,204672,18110,3666,196,na,0,2659492,na,3700,498,6662,176094,79610,821926,1385952,29436,212,0,na,na,na,na,na,na,na,na,na,1544,100,0,0,0,604,0,0,0,0,20582,26664,4768,0,0,80712,11282,2700520,330768,0,0,0,0,515070,1066.62,1156,376196,400220,267294,110064,217724,232832,366152,304776,212196,16636,0,0
neg,42678,na,2130706444,908,0,0,0,0,0,0,3348,629336,1472734,373514,18018,0,1136732,0,0,0,0,0,2428994,2238244,329266,159784,0,0,0,0,384,662,0,0,0,0,0,20450,924978,990772,560750,0,2522,486,828,6826,1514750,971508,30,0,0,0,695416,713854,318074,230430,171326,148500,199234,20116,0,0,2758376,48,144,790,6,1136732,25040,224014,104582,127460,171540,na,na,na,na,na,na,27400,42677.06,2758376,2758376,2756344,15273,6920,32078,336120,2496950,1209600,69560,2,60,0,2209863.36,0,285454.08,0,0,0,0,0,201908,1120962,1038964,125610,7500,1988,18,0,4,2758376,na,3800,330,38204,154406,76300,1494322,710850,18644,88,6,1070,1332,2140986,115000,0,26632,0,58,2225832,1258,316,0,0,0,0,0,0,0,0,12082,31060,14136,0,0,54418,12410,6811380,706866,0,0,0,0,3764870,947.48,850,300914,337416,282586,140828,268918,295044,286738,233246,348398,2862,0,0
neg,22,0,22,14,0,0,0,0,0,0,2396,1592,1040,0,0,0,2016,0,0,0,0,0,10656,9362,6156,396,0,0,0,0,26,70,0,0,0,0,0,0,0,0,5028,0,1094,8,2,4,6,106,3808,0,0,0,3070,556,188,318,108,86,462,102,60,78,16818,0,4,6,0,2016,126,5178,966,na,na,na,na,na,na,na,na,6080,22.56,16818,16818,19414,na,96,1626,16740,5052,1209600,318,0,2,0,2277.12,0,1701.12,0,12,0,0,986,1530,1478,464,570,0,0,0,8,12,16818,0,1090,12,14,732,256,1204,1260,454,6,0,16,144,1588,198,0,0,0,0,2368,22,56,0,0,0,136,0,0,0,0,88,0,0,1626,694,218,40,660,366,0,8,0,0,0,80.3,30,2842,1424,282,74,146,86,138,36,0,0,0,0
neg,125824,0,1384,1248,0,0,0,0,0,138188,2572030,3161732,1220556,148424,19522,0,3172880,0,58,0,164186,228774,6813612,6454222,1099662,338350,4,0,0,0,238,1080,0,0,0,0,0,0,370788,6220312,669352,0,7324,2980,4008,5718,81734,6864242,250924,43522,0,0,2804466,2157042,686252,408324,313634,304302,228956,243556,91206,22714,8079310,1548,686,1522,10,3172880,61776,761868,331878,165120,120340,153860,159620,137360,206440,na,na,140120,125823.15,8079310,8079310,7996598,32364,0,72858,795860,7264270,1209600,201676,4,166,0,6667544.64,0,589893.12,90,1404,0,4650,467450,1221472,2290416,1824826,1003932,272834,127850,47022,0,840,8079310,0,9586,1426,175918,331806,168916,5415776,1116076,40804,144,0,824,2610,6733414,1041136,0,1820,0,0,6734782,5088,882,0,0,0,0,0,0,0,0,39980,143898,20702,15529656,1590350,197582,23178,34788740,3479008,7894426,109892,0,0,7536680,3108.02,2986,620946,910316,774554,450468,873470,1146428,2389426,84696,10146,2,0,0
